,Date,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela
1,1/23/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1/24/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1/25/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1/26/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1/27/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1/28/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1/29/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1/30/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1/31/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2/1/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2/2/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2/3/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2/4/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2/5/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2/6/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2/7/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2/8/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2/9/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2/10/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2/11/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2/12/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2/13/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2/14/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2/15/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2/16/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2/17/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2/18/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2/19/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2/20/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2/21/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2/22/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2/23/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2/24/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2/25/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2/26/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2/27/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2/28/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2/29/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3/1/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3/2/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,3/3/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3/4/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3/5/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3/6/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3/7/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,3/8/20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3/9/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3/10/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3/11/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3/12/20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,3/13/20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,3/14/20,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3/15/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,3/16/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3/17/20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,3/18/20,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,3/19/20,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,3/20/20,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
59,3/21/20,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
60,3/22/20,0.0,0.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
61,3/23/20,0.0,0.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
62,3/24/20,2.0,0.0,12.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0
63,3/25/20,2.0,0.0,13.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
64,3/26/20,1.0,0.0,18.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
65,3/27/20,4.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
66,3/28/20,5.0,0.0,19.0,1.0,0.0,12.0,0.0,0.0,5.0,0.0,1.0,1.0
67,3/29/20,1.0,1.0,25.0,1.0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0
68,3/30/20,4.0,3.0,23.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0
69,3/31/20,4.0,2.0,42.0,4.0,4.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0
70,4/1/20,1.0,1.0,39.0,4.0,1.0,18.0,0.0,0.0,8.0,0.0,1.0,0.0
71,4/2/20,8.0,1.0,84.0,2.0,2.0,27.0,2.0,0.0,17.0,0.0,2.0,2.0
72,4/3/20,3.0,1.0,35.0,4.0,6.0,25.0,0.0,0.0,6.0,1.0,0.0,2.0
73,4/4/20,4.0,1.0,86.0,5.0,7.0,27.0,0.0,0.0,12.0,0.0,1.0,0.0
74,4/5/20,1.0,0.0,41.0,7.0,3.0,8.0,0.0,0.0,10.0,0.0,1.0,0.0
75,4/6/20,4.0,1.0,78.0,3.0,11.0,11.0,0.0,2.0,9.0,0.0,0.0,0.0
76,4/7/20,8.0,3.0,122.0,6.0,4.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0
77,4/8/20,7.0,1.0,133.0,5.0,4.0,51.0,1.0,0.0,14.0,0.0,0.0,2.0
78,4/9/20,9.0,3.0,131.0,9.0,15.0,30.0,0.0,0.0,17.0,0.0,0.0,0.0
79,4/10/20,10.0,1.0,107.0,8.0,11.0,25.0,0.0,1.0,31.0,0.0,0.0,0.0
80,4/11/20,1.0,1.0,67.0,8.0,20.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0
81,4/12/20,7.0,4.0,99.0,7.0,9.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0
82,4/13/20,7.0,3.0,105.0,2.0,3.0,22.0,0.0,0.0,23.0,0.0,1.0,0.0
83,4/14/20,5.0,1.0,204.0,10.0,15.0,14.0,0.0,1.0,14.0,0.0,0.0,0.0
84,4/15/20,9.0,0.0,204.0,2.0,4.0,19.0,0.0,1.0,24.0,0.0,1.0,0.0
85,4/16/20,4.0,1.0,188.0,11.0,13.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0
86,4/17/20,8.0,2.0,217.0,11.0,9.0,18.0,0.0,0.0,26.0,0.0,0.0,0.0
87,4/18/20,6.0,0.0,213.0,10.0,13.0,35.0,0.0,0.0,48.0,0.0,0.0,0.0
88,4/19/20,3.0,1.0,108.0,7.0,13.0,18.0,1.0,0.0,52.0,0.0,1.0,0.0
89,4/20/20,4.0,1.0,125.0,6.0,10.0,33.0,0.0,0.0,45.0,0.0,0.0,0.0
90,4/21/20,11.0,1.0,154.0,8.0,7.0,13.0,0.0,0.0,39.0,0.0,2.0,1.0
91,4/22/20,5.0,3.0,165.0,13.0,10.0,17.0,0.0,1.0,46.0,0.0,0.0,0.0
92,4/23/20,13.0,6.0,425.0,8.0,9.0,23.0,0.0,0.0,42.0,0.0,0.0,0.0
93,4/24/20,11.0,1.0,373.0,6.0,10.0,16.0,0.0,0.0,62.0,0.0,0.0,0.0
94,4/25/20,9.0,2.0,353.0,7.0,8.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0
95,4/26/20,7.0,4.0,229.0,8.0,11.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0
96,4/27/20,5.0,3.0,317.0,9.0,9.0,87.0,0.0,0.0,54.0,0.0,0.0,0.0
97,4/28/20,10.0,2.0,480.0,9.0,16.0,208.0,0.0,0.0,72.0,0.0,0.0,0.0
98,4/29/20,7.0,4.0,430.0,9.0,9.0,12.0,0.0,0.0,89.0,0.0,0.0,0.0
99,4/30/20,4.0,3.0,493.0,11.0,15.0,17.0,1.0,1.0,108.0,0.0,2.0,6.0
100,5/1/20,7.0,4.0,406.0,7.0,21.0,163.0,0.0,0.0,73.0,0.0,0.0,-6.0
101,5/2/20,12.0,5.0,349.0,13.0,10.0,308.0,0.0,0.0,76.0,0.0,0.0,0.0
102,5/3/20,9.0,5.0,290.0,13.0,16.0,193.0,0.0,0.0,86.0,0.0,0.0,0.0
103,5/4/20,14.0,6.0,316.0,10.0,18.0,5.0,0.0,0.0,58.0,0.0,0.0,0.0
104,5/5/20,4.0,4.0,571.0,5.0,20.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0
105,5/6/20,9.0,5.0,650.0,6.0,19.0,49.0,0.0,0.0,89.0,0.0,0.0,0.0
106,5/7/20,9.0,11.0,602.0,4.0,10.0,36.0,0.0,0.0,94.0,0.0,0.0,0.0
107,5/8/20,11.0,4.0,827.0,9.0,21.0,50.0,0.0,0.0,87.0,0.0,1.0,0.0
108,5/9/20,7.0,8.0,639.0,10.0,17.0,13.0,0.0,0.0,100.0,0.0,0.0,0.0
109,5/10/20,5.0,4.0,467.0,8.0,18.0,410.0,0.0,0.0,75.0,0.0,1.0,0.0
110,5/11/20,9.0,4.0,530.0,11.0,16.0,18.0,0.0,0.0,72.0,0.0,0.0,0.0
111,5/12/20,5.0,6.0,808.0,12.0,14.0,182.0,0.0,0.0,96.0,0.0,0.0,0.0
112,5/13/20,10.0,14.0,779.0,11.0,16.0,7.0,0.0,1.0,112.0,0.0,0.0,0.0
113,5/14/20,24.0,10.0,759.0,22.0,16.0,4.0,0.0,0.0,98.0,0.0,0.0,0.0
114,5/15/20,3.0,12.0,963.0,26.0,21.0,256.0,0.0,0.0,125.0,0.0,0.0,0.0
115,5/16/20,7.0,1.0,700.0,27.0,16.0,94.0,0.0,0.0,131.0,0.0,0.0,0.0
116,5/17/20,10.0,4.0,456.0,29.0,12.0,48.0,0.0,0.0,125.0,0.0,1.0,0.0
117,5/18/20,9.0,5.0,735.0,28.0,18.0,63.0,0.0,0.0,141.0,0.0,0.0,0.0
118,5/19/20,11.0,15.0,1130.0,31.0,21.0,40.0,0.0,0.0,125.0,0.0,0.0,0.0
119,5/20/20,10.0,10.0,876.0,35.0,17.0,49.0,0.0,0.0,110.0,0.0,0.0,0.0
120,5/21/20,13.0,16.0,1188.0,45.0,22.0,51.0,0.0,0.0,124.0,0.0,0.0,0.0
121,5/22/20,17.0,15.0,1001.0,41.0,30.0,117.0,0.0,0.0,96.0,0.0,0.0,0.0
122,5/23/20,12.0,10.0,965.0,43.0,23.0,40.0,0.0,0.0,129.0,0.0,2.0,0.0
123,5/24/20,7.0,10.0,653.0,45.0,22.0,12.0,0.0,0.0,83.0,0.0,0.0,0.0
124,5/25/20,15.0,11.0,807.0,43.0,23.0,95.0,1.0,0.0,173.0,0.0,0.0,0.0
125,5/26/20,17.0,13.0,1039.0,45.0,26.0,0.0,0.0,0.0,159.0,0.0,0.0,1.0
126,5/27/20,16.0,6.0,1086.0,35.0,27.0,72.0,0.0,0.0,195.0,0.0,0.0,0.0
127,5/28/20,8.0,13.0,1156.0,49.0,19.0,38.0,0.0,0.0,116.0,0.0,0.0,0.0
128,5/29/20,12.0,7.0,1124.0,54.0,31.0,21.0,0.0,0.0,131.0,0.0,0.0,3.0
129,5/30/20,8.0,10.0,956.0,53.0,37.0,0.0,1.0,0.0,141.0,0.0,0.0,0.0
130,5/31/20,11.0,3.0,480.0,57.0,49.0,24.0,0.0,0.0,135.0,0.0,0.0,0.0
131,6/1/20,17.0,30.0,623.0,59.0,30.0,0.0,0.0,0.0,128.0,0.0,1.0,3.0
132,6/2/20,13.0,33.0,1262.0,75.0,40.0,80.0,0.0,0.0,133.0,0.0,0.0,1.0
133,6/3/20,14.0,24.0,1349.0,87.0,36.0,48.0,0.0,0.0,127.0,0.0,0.0,2.0
134,6/4/20,25.0,15.0,1473.0,81.0,42.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0
135,6/5/20,24.0,12.0,1005.0,92.0,58.0,48.0,0.0,0.0,131.0,0.0,0.0,0.0
136,6/6/20,16.0,27.0,904.0,93.0,60.0,74.0,0.0,0.0,139.0,0.0,0.0,2.0
137,6/7/20,16.0,11.0,525.0,96.0,54.0,13.0,0.0,0.0,164.0,0.0,0.0,0.0
138,6/8/20,29.0,10.0,679.0,627.0,49.0,21.0,0.0,0.0,106.0,1.0,0.0,0.0
139,6/9/20,24.0,12.0,1272.0,19.0,64.0,48.0,0.0,0.0,167.0,0.0,0.0,1.0
140,6/10/20,18.0,25.0,1274.0,192.0,61.0,30.0,0.0,0.0,165.0,0.0,0.0,0.0
141,6/11/20,30.0,21.0,1239.0,173.0,55.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0
142,6/12/20,20.0,26.0,909.0,222.0,57.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0
143,6/13/20,30.0,26.0,892.0,231.0,47.0,46.0,0.0,0.0,220.0,0.0,0.0,1.0
144,6/14/20,18.0,26.0,612.0,222.0,75.0,22.0,0.0,0.0,380.0,0.0,0.0,1.0
145,6/15/20,21.0,21.0,627.0,39.0,59.0,33.0,0.0,1.0,172.0,2.0,0.0,1.0
146,6/16/20,24.0,27.0,1282.0,21.0,75.0,41.0,0.0,1.0,196.0,1.0,1.0,1.0
147,6/17/20,35.0,20.0,1269.0,232.0,63.0,37.0,0.0,0.0,201.0,0.0,0.0,1.0
148,6/18/20,35.0,18.0,1238.0,226.0,86.0,80.0,0.0,0.0,204.0,1.0,0.0,0.0
149,6/19/20,31.0,18.0,1206.0,252.0,95.0,69.0,0.0,0.0,199.0,1.0,0.0,2.0
150,6/20/20,13.0,25.0,1022.0,202.0,81.0,0.0,0.0,0.0,201.0,0.0,1.0,3.0
151,6/21/20,19.0,33.0,615.0,184.0,111.0,67.0,0.0,0.0,184.0,0.0,0.0,0.0
152,6/22/20,32.0,47.0,680.0,23.0,73.0,0.0,0.0,0.0,178.0,0.0,0.0,2.0
153,6/23/20,35.0,26.0,1374.0,3.0,94.0,51.0,0.0,0.0,181.0,1.0,0.0,0.0
154,6/24/20,38.0,30.0,1185.0,226.0,87.0,0.0,0.0,0.0,182.0,1.0,1.0,3.0
155,6/25/20,34.0,37.0,1141.0,172.0,163.0,69.0,0.0,0.0,175.0,0.0,0.0,1.0
156,6/26/20,34.0,21.0,990.0,165.0,157.0,63.0,0.0,0.0,178.0,0.0,0.0,2.0
157,6/27/20,23.0,36.0,1109.0,279.0,128.0,18.0,0.0,2.0,196.0,1.0,0.0,1.0
158,6/28/20,25.0,44.0,552.0,162.0,239.0,5.0,0.0,0.0,182.0,0.0,1.0,2.0
159,6/29/20,48.0,57.0,692.0,66.0,96.0,73.0,0.0,1.0,187.0,2.0,0.0,4.0
160,6/30/20,27.0,52.0,1280.0,113.0,60.0,25.0,0.0,1.0,173.0,0.0,0.0,3.0
161,7/1/20,44.0,78.0,1038.0,65.0,136.0,49.0,1.0,2.0,183.0,0.0,1.0,3.0
162,7/2/20,34.0,70.0,1252.0,167.0,171.0,63.0,1.0,0.0,185.0,0.0,0.0,3.0
163,7/3/20,52.0,49.0,1290.0,131.0,136.0,61.0,0.0,0.0,181.0,0.0,0.0,2.0
164,7/4/20,44.0,58.0,1091.0,141.0,165.0,69.0,0.0,1.0,186.0,1.0,0.0,3.0
165,7/5/20,26.0,56.0,602.0,116.0,122.0,12.0,1.0,0.0,177.0,0.0,0.0,3.0
166,7/6/20,75.0,42.0,620.0,76.0,146.0,40.0,0.0,0.0,183.0,0.0,1.0,3.0
167,7/7/20,62.0,54.0,1254.0,50.0,149.0,52.0,1.0,0.0,180.0,1.0,0.0,3.0
168,7/8/20,50.0,47.0,1223.0,139.0,168.0,0.0,0.0,0.0,181.0,2.0,0.0,4.0
169,7/9/20,26.0,61.0,1220.0,109.0,187.0,27.0,0.0,0.0,181.0,0.0,0.0,5.0
170,7/10/20,54.0,64.0,1214.0,99.0,211.0,39.0,0.0,0.0,186.0,1.0,0.0,3.0
171,7/11/20,36.0,52.0,1071.0,100.0,194.0,92.0,1.0,1.0,182.0,0.0,1.0,2.0
172,7/12/20,35.0,53.0,631.0,98.0,188.0,16.0,0.0,1.0,188.0,0.0,1.0,4.0
173,7/13/20,58.0,59.0,733.0,45.0,148.0,16.0,0.0,3.0,184.0,0.0,0.0,4.0
174,7/14/20,65.0,32.0,1300.0,45.0,170.0,67.0,0.0,0.0,175.0,0.0,0.0,3.0
